ID,SIRUTA,codLMI,judetul,UAT,localitatea,tip,cult,gen,denumirea,datarea,utilizarea curentă,parohia,protopopiatul,(arhi)episcopia,mitropolia,patriarhia,descrierea,note,starea de conservare,longitudine,latitudine
2340,173338,VL-II-m-B-09877,Vâlcea,Comuna Stoenești,Piscu Mare,schit,ortodox,M,Schitul Nașterea Maicii Domnului Jgheaburi,"1640, ref. 1822-1826",,Parohia schitului Jgheaburi,Protopopiatul Râmnicu Vâlcea,Arhiepiscopia Râmnicului,Mitropolia Olteniei,Patriarhia Română,"Schitul Jgheaburi, conform pisaniei, datează din secolul al XIV-lea (1310) din timpul lui Radu Negru, refăcut în 1640 în timpul domniei lui Matei Basarab și mitropolitului Teofil. Biserica actuală a fost ridicată între 1822-1827. Printre ctitori sunt menționați logofătul Matei de numele căruia se leagă refacerea schitului în timpul lui Matei Basarab, mitropolitul Teofil, episcopii Ilarion și Antim Ivireanul. Ctitorii din secolul al XIX-lea sunt înfățișați în tabloul votiv: preotul din Cacova - Ioan Andronescu, preotul Ioan din Cheia și Daniil ieromonahul din Zmeuret. Conform inscripției semnate de Constantin zugravul din ""Zmiorât"", biserica a fost terminată în 1826, iar pictura în 1828, an ce se păstrează pe fațada de est prin semnătura zugravului ""Ilie zugrav ot Teiuș"". Biserica fostului schit Jgheaburi a fost pictată la 1828 de către Ilie din Teiuș și Constantin din ""Zmeurătu"", fără scene profane, fiind locaș mănăstiresc. Ctitoria are fațadele pictate în întregime. În anul 2010, biserica schitului se afla într-o bună stare de conservare. Este schit de maici cu viață de obște si are 10 locuri de cazare pentru pelerini.",,,,
9100,17673,AG-II-m-A-13778,Argeș,Comuna Mușătești,Robaia,schit,ortodox,M,Schitul Robaia,sec. XVII-XXI,,Parohia M-rii Robaia,Protopopiatul Curtea de Argeș,Episcopia Argeșului și Muscelului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Mănăstirea Robaia a fost construita la jumătatea sec. XVII, cuprinzând inițial biserica la care în anul 1935 i se adaugă stăreția veche. Între anii 1995-2002 a fost construită o stăreție nouă , un prim corp de chilii între anii 1994-1996 iar acum sunt în lucru un al doilea corp de chilii. Între 1993-2003, biserica veche a fost restaurată, ea fusese ridicată pe temelia unei biserici de lemn. Din patrimoniul bisericii fac parte o tâmplă și 4 icoane împărătești. Din documentele vremii aflam că prima biserica din lemn este atribuita banului Armega, iar biserica din piatra construita de Sava Sifarul in anul 1644. Pustiita de vreme, aceasta va fi refacuta intre anii 1843-1868 de catre Teodosie, Visarion si Naum monahul. Au mai avut loc cateva renovari si refacere a picturii, care ramane una dintre cele mai frumoase picturi din Muntenia. Biserica va fi repictata in anii 1848, 1901 si 1951. Pe locul unei biserici de lemn ctitorite de catre banul Armega, in secolul al XVI-lea, s-a inaltat, prin osardia unui Sava din Furculesti si a sotiei sale, Livera, inainte de anul 1644, o biserica de zid, in jurul careia s-a injghebat asezamantul monahal de la Robaia.",,foarte bună,,
4330,125025,NT-II-a-B-10584,Neamț,Comuna Vânători-Neamț,Vânători-Neamț,schit,ortodox,M,Schitul Sihla,1730,,Schitul Sihla,Protopopiatul Tg. Neamț,Arhiepiscopia Iașilor,Mitropolia Moldovei și Bucovinei,Patriarhia Română,,,bună,,
4291,124545,NT-II-a-A-10701,Neamț,Comuna Tarcău,Schitu Tarcău,schit,ortodox,M,Schitul Tarcău,1828-1833,cult,Schitul Tarcău,Protopopiatul Piatra Neamț,Arhiepiscopia Iașilor,Mitropolia Moldovei și Bucovinei,Patriarhia Română,În depresiunea Tarcău mănăstirea tarcău este un complex monahal ce cuprinde o construcție de la 1833 și un turn clopotniță de la 1868.,,,,
4319,124830,NT-II-a-B-10727,Neamț,Comuna Țibucani,Țibucanii de Jos,schit,ortodox,M,Schitul Țibucani,sec. XVIII-XIX,,Schitul Țibucanii de Jos,Protopopiatul Tg. Neamț,Arhiepiscopia Iașilor,Mitropolia Moldovei și Bucovinei,Patriarhia Română,,,bună,,
10039,124215,NT-I-m-B-10536.01,Neamț,Comuna Săbăoani,Săbăoani,biserică,romano-catolic,F,Urmele Bisericii Catolice,sec. XIV-XVI,teren agricol,,,,,,,,,,
17355,105892,GR-II-m-A-14982.02,Giurgiu,Comuna Vărăști,Dobreni,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1646,,Parohia Dobreni,"Protoieria Herești (Herăști), com. Herești, jud. Giurgiu. Episcopia Giurgiului, str. Portului 13, Municipiul Giurgiu, județul Giurgiu.",Episcopia Giurgiului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Ctitorie a lui Constantin Șerban ""Cârnul"" din anul 1646, înainte de a deveni domn, biserica are turla peste pronaos. În interior se păstrează o valoroasă pictură murală.",,,,
33115,132020,PH-II-m-A-16311,Prahova,Comuna Apostolache,Apostolache,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1758,,Parohia Mârlogea,Protoieria Vălenii de Munte,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,,,
33142,130570,PH-II-m-A-16504,Prahova,Comuna Bărcănești,Ghighiu,biserică,ortodox,F,"Biserica ""Învierea Sfântului Lazăr""",1817,,Parohia Mănăstirii Ghighiu,Protoieria Ploiești,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,,,
17366,103096,GR-II-m-A-14992,Giurgiu,Comuna Găiseni,Găiseni,biserică,ortodox,F,"Biserica ""Sf. Ierarh Nicolae"" a fostei Mănăstiri Găiseni","1515, modificări în sec. XVII și XVIII",,Parohia Găiseni,"Protoieria Bolintin, str. Soldat Vânătoru 1, oraș Bolintin Vale, jud. Giurgiu. Episcopia Giurgiului, str. Portului 13, Municipiul Giurgiu, județul Giurgiu.",Episcopia Giurgiului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Construită în anul 1515 de către marele vornic Drăghici, biserica inițială, de mici dimensiuni (altar și naos) este de tip triconc și a suferit modificări în sec. XVII și XVIII prin adăugarea pronaosului (în două etape) și a pridvorului. Se mai păstrează încă ruinele chiliilor si ale zidurilor de incintă. Prin originalitatea sa arhitectonică, unică prin detaliile sale, biserica este un monument semnificativ al secolelor XVI-XVII.",,,,
1514,40866,BV-II-m-B-11648,Brașov,Comuna Comăna,Comăna de Jos,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",sec. XVIII,,Parohia ortodoxă Comana,,,,,,,,,
3035,45771,BZ-II-m-A-02360,Buzău,Comuna Calvini,Băscenii de Jos,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1775,lăcaș de cult parohială,Parohia Bâscenii De Jos,,Arhiepiscopia Buzăului și Vrancei,Mitropolia Munteniei și Dobrogei,,,,,,
3356,31084,BH-II-m-B-01178,Bihor,Comuna Sâmbăta,Ogești,biserică de lemn,ortodox,F,"Biserica de lemn ""Buna Vestire""",1826,edificiu de cult,"Parohia ""Buna Vestire"" Ogesti",Protopopiatul Ortodox român Beiuș,"Episcopia Oradiei, Bihorului și Sălajului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,medie,,
3626,89776,HD-II-m-A-03438,Hunedoara,Comuna Gurasada,Runcșor,biserică de lemn,ortodox,F,"Biserica de lemn ""Cuvioasa Paraschiva""",sec. XVIII,,Parohia Runcșor,Protopopiatul Deva,Episcopia Aradului,Mitropolia Banatului,Patriarhia Română,,,rea,,
33695,131675,PH-II-m-A-16521,Prahova,Orașul Urlați,Jercălăi,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli Mihail și Gavril"" a schitului Jercălăi",1731,biserica schitului Jercălăi + biserică parohială,,Protoieria Urlați,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,lista 1967-1982,,,
23406,145113,SB-II-m-A-12471,Sibiu,Comuna Moșna,Moșna,biserică,evanghelic C.A.,F,Biserică fortificată,"sec. XIII, cca 1480 - 1486, 1491; 1498; 1589",,Parohia Evanghelică C. A. Mosna,,,Biserica Evanghelică C.A.,,Biserica este cunoscută printr-un document din anul 1283. Azi biserica este muzeu.,Adresa poștală a fost comunicată de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
23271,144367,SB-II-m-A-12345,Sibiu,Comuna Brateiu,Buzd,biserică,evanghelic C.A.,F,"Biserica fortificată fostă ""Sf. Maria""",înc.sec. XV: fortificată înc. sec. XVI,,Parohia Evanghelică C. A Buzd,,,Biserica Evanghelică C.A.,,,Adresa poștală a fost comunicata de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
23323,144624,SB-II-m-B-12399.01,Sibiu,Comuna Hoghilag,Hoghilag,biserică,evanghelic C.A.,F,"Biserica fostă ""Sf. Maria""",1446; transformată radical 1730 și 1834,,Parohia Evanghelică C. A. Hoghilas,,,Biserica Evanghelică C.A.,,,Adresa poștală a fost comunicata de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
33142,130570,PH-II-m-A-16504,Prahova,Comuna Bărcănești,Ghighiu,biserică,ortodox,F,"Biserica Mare ""Izvorul Tămăduirii""",1817,,Parohia Mănăstirii Ghighiu,Protoieria Urlați,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,,,,,,
33142,130570,PH-II-m-A-16504,Prahova,Comuna Bărcănești,Ghighiu,mănăstire,ortodox,F,"Mănăstirea ""Izvorul Tămăduirii și Adormirea Maicii Domnului"" Ghighiu",1818,,Parohia Mănăstirii Ghighiu,Protoieria Ploiești,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,foarte bună,,
13622,105179,IF-II-a-A-15312,Ilfov,Comuna Snagov,Snagov,biserică,ortodox,F,Mănăstirea Snagov,sec. XIV,,Parohia Snagov,Protoieria Ilfov Nord,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,"Mănăstirea Snagov, cunoscuta si sub denumirea de Mănăstirea Vlad Tepes este situata pe o mica insula din partea de Nord-Vest a lacului Snagov. Vechi centru de spiritualitate si cultura ortodoxa, el dainuie pe temeliile unei vechi asezari dacice. In urma cercetarilor arheologice din 1933, o prima asezare monahala a existat aici in secolul al XI-lea, care, fiind din lemn, a ars. Prima atestare documentara scrisa, referitoare la aceasta manastire, dateaza din a doua jumatate a sec. al XIV – lea, din timpul domniilor lui Dan I (1383-1386) si Mircea cel Batran (1386-1418). In anul 1453 Vladislav al II- lea zideste un paraclis cu hramul ""Buna Vestire"", scufundat in jurul anului 1600, ale carui usi imparatesti se pastreaza la Muzeul National de Arta. In jurul anului 1456 Vlad Tepes, dispune construirea unui zid de aparare, a unui pod, a unei inchisori pentru tradatori si talhari si a unui tunel de refugiu pe sub apa, care ar exista si astazi. Pe locul acesta, incarcat de mister si bantuit de sufletele celor ucisi, se inalta biserica actuala zidita de Neagoe Basarab la 1521. Biserica a suferit mari refaceri in timpul domniei lui Mircea Ciobanu. Pridvorul a fost transformat in pronaos, prin zidirea spatiilor dintre coloane, la jumatatea sec. XVI. Biserica a fost pictata in timpul domniei lui Petru Schiopul in 1563 de Dobromir cel Tanar. Aceasta pictura este pastrata doar in pronaos. In naos si altar, actuala pictura este facuta, in 1815, de Gheorghe Zugravul. Biserica a fost folosita ca necropola domneasca, astfel se mai pastreaza pietrele de mormant ale unor dregatori decapitati pentru tradare sau calugariti cu forta pentru acelasi motiv ca: Dragomir Postelnicul, Stoica Logofatul, Parvu Vornicul, Ioan Calugarul, Serafim Mitropolitul. In naos, in fata usilor imparatesti, se afla lespedea funerara a voievodului Vlad Tepes, ucis in 1476 in padurea din preajma Baltenilor. Tot aici, si-a gasit sfarsitul, in decembrie 1662, si batranul postelnic Constantin Cantacuzino. Manastirea s-a afirmat ca un centru panortodox prin sprijinul domnului Matei Basarab, care a instalat o tipografie in 1643. Apogeul cultural a fost atins in timpul lui Constantin Brancoveanu, cand staret al manastirii este Antim Ivireanul (1694-1705), devenit mai tarziu mitropolit al Tarii Romanesti. El a tiparit carti bisericesti in limbile romana, greaca, araba, slavona si gruzina care au dus faima mesterilor de la Snagov in Grecia, Asia Mica si Egipt. Biserica afectata de pe urma cutremurelor din 1977 si 1986 a fost consolidata in anii 1998 – 2000.",,,,
23395,145060,SB-II-m-B-12459,Sibiu,Comuna Mihăileni,Metiș,biserică,evanghelic C.A.,F,Biserică cu turn fortificat,1863,,Parohia Evanghelică C. A. Metis,,,Biserica Evanghelică C.A.,,,Adresa poștală a fost comunicata de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
2708,13631,AG-II-m-A-13647,Argeș,Municipiul Curtea de Argeș,Curtea de Argeș,biserică,ortodox,F,"Biserica Domnească ""Sf. Nicolae""",sec. XIV,muzeu,Ministerul Culturii - Muzeul Curtea de Arges,,,,,"Ctitorie a lui Basarab I, terminată în anul 1352, în cadrul resedintei voievodale din sec. XIII. Biserica, monument în cruce greacă înscrisă, de tip complex,este una din cele mai reprezentative monumente ale arhitecturii romănesti medievale. Picturile murale interioare, deosebit de valoroase, sunt realizate în 1364 - 1369.",,,,
1599,41890,BV-II-m-A-11739,Brașov,Comuna Șinca Veche,Perșani,biserică,ortodox,F,"Biserica ""Sf. Arhangheli""",1704,,Parohia Perani,Protopopiatul Făgăraș,Arhiepiscopia Sibiului,"Mitropolia Ardealului, Covasnei și Harghitei",Patriarhia Română,,,,,
15441,85868,HR-II-m-A-12775,Harghita,Comuna Sânsimon,Cetățuia,biserică,romano-catolic,F,"Biserica ""Sf. Simion și Iuda""",sec. XIV-XVIII,,Parohia romano-catolică Cetățiuia,,Arhiepiscopia Romano-Catolică Alba-Iulia,Biserica Romano-Catolică din România,,,,,,
20348,64737,CV-II-m-B-13137,Covasna,Comuna Poian,Belani,biserică,romano-catolic,F,"Biserica ""Szt. Bertalan"" (Sf. Bartolomeu)","sec. XV, reconstruită 1758, modif. sec. XIX, XX",,,,,,,,,mediocră,,
20218,57298,CJ-II-m-B-07748,Cluj,Comuna Ciurila,Săliște,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",1754,,Parohia Săliste,,"Arhiepiscopia Vadului, Feleacului și Clujului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,bună,,
19537,34404,BN-II-m-B-01689,Bistrița-Năsăud,Comuna Salva,Salva,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Petru și Pavel""",1716,,Parohia Runcu Salvei,,"Arhiepiscopia Vadului, Feleacului și Clujului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,rea,,
1620,40740,BV-II-a-A-11766,Brașov,Comuna Bunești,Roadeș,biserică,evanghelic C.A.,F,Biserică fortificată,sec. XV,,,,,Biserica Evanghelică C.A.,,,,,,
3306,28380,BH-II-m-B-01140,Bihor,Comuna Ceica,Cotiglet,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",sec. XVIII,edificiu de cult,"Parohia ""Sf. Arhangheli"" Cotiglet",Protopopiatul Ortodox român Beiuș,"Episcopia Oradiei, Bihorului și Sălajului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,bună,,
20060,56498,CJ-II-m-B-07595,Cluj,Comuna Călățele,Dealu Negru,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Voievozi""",1764,,Parohia Sf. Voievozi Dealu Negru,,"Arhiepiscopia Vadului, Feleacului și Clujului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,Biserica de lemn cu hramul Sfinții Voievozi Mihail și Gavriil din Dealu Negru a fost ridicată în 1764.,,,,
23420,145453,SB-II-m-A-12487.01,Sibiu,Comuna Rosia,Nou,biserică,evanghelic C.A.,F,Biserică fortificată,"mijl. sec. XIII ; transf. 1520-1525, porțiuni ale incintei și un fragment de bastion",,Parohia Evanghelică C. A. Nou,,,Biserica Evanghelică C.A.,,,Adresa poștală a fost comunicată de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
17737,106906,MM-II-m-B-04582,Maramureș,Orașul Târgu Lăpuș,Groape,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Apostoli""",1842,,Parohia Groape,Protopopiatul Ortodox român Sighet,Episcopia Maramureșului și a Sătmarului,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,bună,,
20035,57172,CJ-II-m-A-07568,Cluj,Comuna Ciucea,Ciucea,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",sec. XVIII,,Parohia Sf. Arhangheli Ciucea,,"Arhiepiscopia Vadului, Feleacului și Clujului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,"Biserica de lemn din incinta conacului Octavian Goga din Ciucea din județul Cluj, a fost strămutată în 1939, pentru a servi unei mănăstiri de măicuțe. Biserica a fost adusă din Gălpâia, județul Sălaj, unde fusese ridicată în sec. XVIII. Biserica a fost adusă de Veturia Goga, soția poetului Octavian Goga.",,,,
20779,50825,CS-II-m-B-11103,Caraș-Severin,Municipiul Reșița,Cuptoare,biserică,ortodox,F,"Biserica ""Înălțarea Domnului""",1928,,B. O. R.,,,Mitropolia Banatului,,,,,,
3329,29537,BH-II-m-A-01158,Bihor,Comuna Hidișelu de Sus,Hidișelu de Jos,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",1730,edificiu de cult,"Parohia ""Sf. Arhangheli"" Hidiselu de Jos",Protopopiatul Ortodox român Oradea,"Episcopia Oradiei, Bihorului și Sălajului","Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,foarte bună,,
23658,141857,SJ-II-m-A-05131,Sălaj,Comuna Letca,Șoimușeni,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",1700,,"Parohia ""Sf. Arhangheli"" Soimuseni",Protopopiatul Ortodox român Zalău și Jibou,Episcopia Oradea,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,,,medie,,
3746,153678,TR-II-m-B-14339,Teleorman,Comuna Plopii-Slăvitești,Dudu,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului""",1837,,Episcopia Alexandriei si Teleormanului,,,,,,,,,
23629,141492,SJ-II-m-A-05101,Sălaj,Comuna Hida,Racâș,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Arhangheli""",1783,,"Parohia ""Sf. Arhangheli"" Racâș",Protopopiatul Ortodox român Zalău și Jibou,Episcopia Oradea,"Mitropolia Clujului, Albei, Crișanei și Maramureșului",Patriarhia Română,"Biserica de lemn “Sf. Arhangheli Mihail si Gavril”, datată în secolul XVIII(1783) este o bijuterie de arhitectura rurala din lemn. La interior, pictura se mai pastra in procent de 30% in pronaos, 80% in naos si aproape 100% in altar. Ansamblul pictural are unitate stilistica, monumentalitate si o anumita gratie naiva, trasaturi specifice acestui tip de monument. Cromatica este ampla si vie, realizata pe contrastele complementarelor rosu si verde, orange si griș-albastrui. Compozitiile sunt ample si dinamice, desenul iese in evidenta, uneori, printr-un grafism realizat in negru-brun ce domina tenta plata a culorii.",,medie,,
18103,157656,TM-II-m-B-06264,Timiș,Comuna Margina,Nemeșești,biserică de lemn,ortodox,F,"Biserica de lemn ""Sf. Nichita Romanul""",1798,,Parohia ortodoxă Nemesesti,,Arhiepiscopia Timișoarei,Mitropolia Banatului,Patriarhia Română,,,,,
23334,144740,SB-II-m-B-12410.01,Sibiu,Comuna Laslea,Laslea,biserică,evanghelic C.A.,F,"Biserica fostă ""Sf. Ladislau""",1842-1845,,Parohia Evanghelică C. A. Laslea,,,Biserica Evanghelică C.A.,,,Adresa poștală a fost comunicata de către Consistoriul Superior Evanghelic C.A. din România (nota Lista CIMEC 2000),,,
1681,42361,BV-II-m-A-11812,Brașov,Comuna Voila,Sâmbăta de Sus,biserică,ortodox,F,"Biserica ""Adormirea Maicii Domnului"" a Mănăstirii Brâncoveanu","1701, 1928-1940, 1985",,Parohia Sâmbăta De Sus,Protopopiatul Făgăraș,Arhiepiscopia Sibiului,"Mitropolia Ardealului, Covasnei și Harghitei",Patriarhia Română,"Biserica mănăstirii, cu hramul „Adormirea Maicii Domnului”, a fost construita pe locul unui schit, mentionat documentar în 1656 pe mosia Sâmbata de Sus ce apartinea bunicului domnitorului, vornicul Preda Brâncoveanu. Între 1766 -1767 biserica a fost pictata de zugravii Ionascu si Pana. În 1785 manastirea a fost desfiintata prin ordin împaratesc, cazând mai apoi în ruina. Antonie Plămădeală a rezidit din temelie incinta mănăstirii, lucrare începută în anul 1985. S-a făcut reparații capitale și s-a restaurat pictură din biserică. Incinta în stil brâncovenesc a fost ridicată din temelie. Ea are formă de patrulater și este compusă din nouă corpuri masive de clădiri cu două nivele – unul spre nord și altul spre sud. Trei foișoare sculptate în piatră împodobesc incinte în exterior și în interior. Corpul de clădiri așezat pe latura de nord cuprinde între altele, la parter, o trapeză încăpătoare, bucătărie și chilii, la etaj, casa brâncovenească, o bibliotecă, un arhondaric, iar la mansardă – muzeul, unde sunt expuse icoane vechi pe sticlă, lemn și obiecte de patrimoniu, colecționate de Î.P.S. Antonie pe parcusul întregii vieții sale. Toate aceste lucrări ne dovedesc că ierarhul basarabean, a avut ca scop să facă din acest locaș sfânt, locaș de liniște și mântuire sufletească și un centru de spiritualitate ortodoxa și de cultura națională. Ca o recunoaștere a meritelor și suferințelor domnitorului martir, ctitorul Mănastirii Sâmbata de Sus, Constantin Brâncoveanu împreuna cu cei patru fii ai sai: Constantin, Ștefan, Radu și Matei și cu ginerele său, sfetnicul Ianache, au fost canonizați, în urmă hotărârii Sf. Sinod al Bisericii Ortodoxe Române din 21 iulie 1992, iar sărbătorirea lor înscrisa în calendarul ortodox sub denumirea de „Sfinții Martiri Brâncoveni”, pomenirea săvârșindu-se la 16 august. Dupa 208 ani de la darâmarea ei în anul 1785, Mânastirea Brâncoveanu a reînviat în ziua de duminica, 15 august 1993, la sarbatoarea Adormirii Maicii Domnului, când s-a sfintit biserica nouă ce poarta hramul Sfinților Martiri Brâncoveni, ca și întreaga mănăstire. Sfințirea a fost savârsita de catre Sanctitatea Sa Bartolomeu I, Arhiepiscop al Constantinopolului, Noua Roma, Patriarh Ecumenic, însoțit de un număr mare de mitropoliți din Patriarhia Ecumenică, Prea Fericitul Parinte Teoctist, Arhiepiscop al Bucureștiului, Mitropolit al Munteniei și Dobrogei și Patriarh al României, Î.P.S. Dr. Antonie, Mitropolit al Transilvaniei, Crișanei și Maramureșului și de alti ierarhi, preoti și diaconi, învitați în această zi, binecuvântată de Dumnezeu. O astfel de slujbă arhierescă, care a avut în frunte pe patriarhul Constantinopolului, nu cunoaște nici o mănăstirea românescă din anul 1517, când patriarhul ecumenic Teolipt a sfințit mănăstirea Curtea de Argeș, ctitorită de domnitorul Neagoe Basarab. În cuvântarea, rostită de Î.P.S. Antonie la sfințirea mănăstirii Sâmbata de Sus in 15 august 1993 a menționat următoarele: „… E o lucrare a Provedenței divine. Am rezidit această Mănăstire în vremuri grele, fără aprobarea de a rezidi mănăstire, cu riscuri și cu mare teamă. A fost o lucrare de curaj și îndrăzneală… Mănăstirea Brâncoveanu revine stâlp, mărturie și candelă aprinsă care să lumineze Ortodoxia din Transilvania în continuare, cu aceeași putere ca și în vremea Brâncoveanului” . „În noaptea de 29 august 2005, la praznicul Tăierii Capului Sfântului Ioan Botezătorul, Înalt Prea Sfințitul Dr. Antonie Plămădeală, Mitropolit al Ardealului, Crișanei și Maramureșului, după o îndelungată și grea suferință a adormit în Domnul” . După toate serviciile de parastas, oficiat la Caterdala Mitropolitană din or. Sibiu, „cortegiul funerar a înconjurat biserica voievodală a mănăstirii „Brâncoveanu” și s-a oprit în fața criptei din incinta nouă a mănăstirii. După ce s-a rostit, în fața mormântului rugăciunea de dezlegare și s-a cântat „Veșnica pomenire”, sicriul a fost coborât în criptă, de-a dreapta mormântului simbolic al lui Constantin Brâncoveanu, Prea Fericitul Părinte Patriarh Teoctist pecetluind apoi mormântul până la cea de a doua venire a Mântuitorului… Odată cu lăsarea serii liniștea s-a așternut peste așezământul brâncovenesc de la Sâmbata, învăluind și proaspătul mormânt al celui de al treilea ctitor, care a venit să-și doarmă somnul de veci alături de cei lalți înaintași ai săi, în scaunul mitropolitan al Ardealului: mitropolitul Nicolae Bălan, mitropolitul Nicolae Colan și mitropolitul Nicolae Mladin ” .",,,,
