Judet,Localitate,Codpostal
Timiș,Cenad,307095
Timiș,Comloșu Mare,307120
Timiș,Lunga,307122
Timiș,Dudeștii Vechi,307150
Timiș,Lovrin,307250
Timiș,Periam,307315
Timiș,Sânnicolau Mare,305600
Timiș,Satchinez,307365
Timiș,Șandra,307065
Timiș,Teremia Mare,307405
Timiș,Tomnatic,307255
Timiș,Variaș,307455
Timiș,Alioș,307271
Timiș,Bacova,305101
Timiș,Bazoș,307341
Timiș,Bencecu de Jos,307326
Timiș,Sălciua Nouă,307329
Timiș,Bencecu de Sus,307327
Timiș,Beregsău Mic,307372
Timiș,Bobda,307101
Timiș,Brestovăț,307085
Timiș,Coșarii,307086
Timiș,Hodoș (Brestovăț),307087
Timiș,Bazoșu Nou,307351
Timiș,Bucovăț (Remetea Mare),307352
Timiș,Călacea,307306
Timiș,Cerneteaz,307211
Timiș,Chișoda,307221
Timiș,Cornești,307307
Timiș,Covaci,307377
Timiș,Diniaș,307311
Timiș,Giarmata-Vii,307201
Timiș,Herneacova,307342
Timiș,Nadăș,307344
Timiș,Ianova,307353
Timiș,Iecea Mică,307092
Timiș,Iohanisfeld,307446
Timiș,Izvin,307343
Timiș,Moșnița Veche,307287
Timiș,Petrovaselo,307346
Timiș,Cralovăț,307421
Timiș,Sânmartinu Sârbesc,307312
Timiș,Sânmihaiu German,307381
Timiș,Seceani,307308
Timiș,Stanciova,307347
Timiș,Uliuc,307361
Timiș,Unip,307362
Timiș,Rudicica,307288
Timiș,Urseni,307289
Timiș,Utvin,307382
Timiș,Lucareț,307088
Timiș,Teș,307089
Timiș,Becicherecu Mic,307040
Timiș,Beregsău Mare,307371
Timiș,Carani,307376
Timiș,Cenei,307100
Timiș,Checea,307102
Timiș,Chevereșu Mare,307105
Timiș,Dudeștii Noi,307041
Timiș,Fibiș,307272
Timiș,Ghiroda,307200
Timiș,Giroc,307220
Timiș,Iecea Mare,307091
Timiș,Mașloc,307270
Timiș,Moșnița Nouă,307285
Timiș,Albina,307286
Timiș,Otelec,307447
Timiș,Parța,307396
Timiș,Pișchia,307325
Timiș,Remetea Mare,307350
Timiș,Sânandrei,307375
Timiș,Sânmihaiu Român,307380
Timiș,Uivar,307445
Timiș,Răuți,307449
Timiș,Sânmartinu Maghiar,307451
Timiș,Buziaș,305100
Timiș,Silagiu,305102
Timiș,Cărpiniș,307090
Timiș,Dumbrăvița,307160
Timiș,Giarmata,307210
Timiș,Jimbolia,305400
Timiș,Orțișoara,307305
Timiș,Peciu Nou,307310
Timiș,Recaș,307340
Timiș,Săcălaz,307370
Timiș,Șag,307395
Timiș,Topolovățu Mare,307420
Timiș,Topolovățu Mic,307426
Bihor,Aștileu,417020
Bihor,Aușeu,417025
Bihor,Codrișoru,417027
Bihor,Groși,417029
Bihor,Baraj Leșu,417111
Bihor,Bălnaca,417566
Bihor,Bălnaca-Groși,417567
Bihor,Beznea,417081
Bihor,Borozel,417066
Bihor,Cetea,417067
Bihor,Budoi,417392
Bihor,Bulz,417110
Bihor,Călățea,417021
Bihor,Gălășeni,417339
Bihor,Chistag,417022
Bihor,Cuzap,417393
Bihor,Dernișoara,417231
Bihor,Tria,417234
Bihor,Dobricionești,417338
Bihor,Gheghie,417028
Bihor,Luncșoara,417031
Bihor,Hotar,417606
Bihor,Măgești,417335
Bihor,Josani (Măgești),417341
Bihor,Lorău,417083
Bihor,Ponoară,417084
Bihor,Lugașu de Jos,417315
Bihor,Lugașu de Sus,417316
Bihor,Munteni,417112
Bihor,Butani,417336
Bihor,Ortiteag,417342
Bihor,Pădurea Neagră,415101
Bihor,Peștere,417023
Bihor,Peștiș,415102
Bihor,Remeți,417113
Bihor,Telechiu,417608
Bihor,Țețchea,417605
Bihor,Subpiatră,417607
Bihor,Urvind,417317
Bihor,Valea Iadului,417114
Bihor,Voivozi (Popești),417397
Bihor,Șinteu,417550
Bihor,Huta Voivozi,417551
Bihor,Socet,417552
Bihor,Valea Târnei,417553
Bihor,Cuieșd,417091
Bihor,Loranta,417092
Bihor,Picleu,417096
Bihor,Țigăneștii de Criș,417097
Bihor,Borod,417065
Bihor,Șerani,417069
Bihor,Brusturi,417090
Bihor,Păulești,417094
Bihor,Varasău,417098
Bihor,Derna,417230
Bihor,Spinuș,417530
Bihor,Ciulești,417531
Bihor,Gurbești (Spinuș),417532
Bihor,Nădar,417533
Bihor,Săliște,417534
Bihor,Aleșd,415100
Bihor,Bratca,417080
Bihor,Valea Crișului,417086
Bihor,Șuncuiuș,417565
Bihor,Vadu Crișului,417615
Bihor,Topa de Criș,417618
Bihor,Beiușele,417221
Bihor,Cresuia,417222
Bihor,Pocioveliște,417224
Bihor,Borz,417556
Bihor,Urviș de Beiuș,417563
Bihor,Budureasa,417100
Bihor,Burda,417101
Bihor,Câmpani,417140
Bihor,Hârsești,417142
Bihor,Căbești,417125
Bihor,Sohodol,417129
Bihor,Cărpinet,417135
Bihor,Leheceni,417138
Bihor,Chișcău,417366
Bihor,Giulești,417368
Bihor,Măgura,417371
Bihor,Criștioru de Jos,417215
Bihor,Bâlc,417216
Bihor,Criștioru de Sus,417217
Bihor,Curățele,417220
Bihor,Nimăiești,417223
Bihor,Lazuri de Beiuș,417300
Bihor,Cusuiuș,417302
Bihor,Drăgănești,417250
Bihor,Grădinari,417252
Bihor,Codru,417557
Bihor,Dumbrăvița de Codru,417558
Bihor,Fânațe,417141
Bihor,Sighiștel,417143
Bihor,Feneriș,417376
Bihor,Petrani,417377
Bihor,Poietari,417378
Bihor,Finiș,417265
Bihor,Brusturi (Finiș),417266
Bihor,Fiziș,417267
Bihor,Ioaniș,417268
Bihor,Șuncuiș,417269
Bihor,Forău,417611
Bihor,Prisaca,417612
Bihor,Cucuceni,417416
Bihor,Ghighișeni,417417
Bihor,Crâncești,417242
Bihor,Hidișel,417243
Bihor,Băleni,417301
Bihor,Hinchiriș,417303
Bihor,Călugări,417136
Bihor,Izbuc,417137
Bihor,Lazuri,417426
Bihor,Buntești,417115
Bihor,Lelești,417119
Bihor,Luncasprie,417244
Bihor,Răcaș,417246
Bihor,Meziad,417412
Bihor,Belejeni,417251
Bihor,Păcălești,417255
Bihor,Păntășești,417256
Bihor,Șebiș,417257
Bihor,Țigăneștii de Beiuș,417259
Bihor,Pietroasa,417365
Bihor,Cociuba Mică,417367
Bihor,Gurani,417369
Bihor,Poclușa de Beiuș,417559
Bihor,Sânnicolau de Beiuș,417561
Bihor,Ursad,417562
Bihor,Delani,415201
Bihor,Pocola,417375
Bihor,Sânmartin de Beiuș,417379
Bihor,Poiana (Criștioru de Jos),417218
Bihor,Săliște de Vașcău,417219
Bihor,Poienii de Jos,417121
Bihor,Poienii de Sus,417122
Bihor,Pomezeu,417380
Bihor,Sitani,417386
Bihor,Rieni,417415
Bihor,Petrileni,417418
Bihor,Roșia,417425
Bihor,Ferice,417118
Bihor,Săud,417123
Bihor,Hidiș,417383
Bihor,Spinuș de Pomezeu,417387
Bihor,Brădet,417116
Bihor,Dumbrăvani,417117
Bihor,Stâncești,417124
Bihor,Sudrigiu,417419
Bihor,Șoimi,417555
Bihor,Briheni,417321
Bihor,Sârbești,417323
Bihor,Șuștiu,417326
Bihor,Tărcaia,417575
Bihor,Mierag,417576
Bihor,Tărcăița,417577
Bihor,Totoreni,417578
Bihor,Uileacu de Beiuș,417610
Bihor,Vălanii de Beiuș,417613
Bihor,Câmpani de Pomezeu,417381
Bihor,Lacu Sărat,417384
Bihor,Vălani de Pomezeu,417388
Bihor,Saca,417102
Bihor,Teleac,417104
Bihor,Mizieș,417254
Bihor,Valea de Sus,417144
Bihor,Moțești,417372
Bihor,Valea de Jos,417421
Bihor,Săliște de Beiuș,417103
Bihor,Livada Beiușului,417253
Bihor,Talpe,417258
Bihor,Dobrești,417240
Bihor,Răbăgani,417400
Bihor,Brătești,417402
Bihor,Săucani,417404
Bihor,Vărășeni,417406
Bihor,Remetea,417410
Bihor,Drăgoteni,417411
Bihor,Petreasa,417413
Bihor,Șoimuș,417414
Bihor,Beiuș,415200
Bihor,Nucet,415400
Bihor,Băița,415401
Bihor,Băița-Plai,415402
Bihor,Ștei,415600
Bihor,Vașcău,415800
Bihor,Câmp,415801
Bihor,Câmp-Moți,415802
Bihor,Colești,415803
Bihor,Vărzarii de Jos,415804
Bihor,Vărzarii de Sus,415805
Bihor,Adoni,417571
Bihor,Ateaș,417146
Bihor,Bălaia,417586
Bihor,Berechiu,417147
Bihor,Bicaci,417148
Bihor,Borș,417075
Bihor,Botean,417296
Bihor,Bucuroaia,417206
Bihor,Poiana Tășad,417208
Bihor,Cefa,417145
Bihor,Cetariu,417165
Bihor,Cherechiu,417175
Bihor,Cheresig,417271
Bihor,Toboliu,417273
Bihor,Cheriu,417362
Bihor,Felcheriu,417363
Bihor,Cheșereu,417176
Bihor,Cihei,417498
Bihor,Copăcel,417205
Bihor,Surduc,417211
Bihor,Ceișoara,417157
Bihor,Corbești,417158
Bihor,Cotiglet,417159
Bihor,Cubulcut,417438
Bihor,Fâșca,417621
Bihor,Surducel,417622
Bihor,Galoșpetreu,417572
Bihor,Gepiu,417149
Bihor,Hidișelu de Sus,417275
Bihor,Sântelec,417278
Bihor,Inand,417151
Bihor,Ineu,417295
Bihor,Livada de Bihor,417349
Bihor,Mierlău,417277
Bihor,Mihai Bravu,417237
Bihor,Niuved,417052
Bihor,Parhida,417053
Bihor,Olosig,417439
Bihor,Paleu,417166
Bihor,Palota,417516
Bihor,Roit,417152
Bihor,Roșiori,417238
Bihor,Vaida,417239
Bihor,Sânnicolau Român,417153
Bihor,Santăul Mare,417076
Bihor,Santăul Mic,417077
Bihor,Sântion,417078
Bihor,Săbolciu,417432
Bihor,Săcădat,417430
Bihor,Borșa,417431
Bihor,Săldăbagiu de Munte,417167
Bihor,Chijic,417207
Bihor,Sărand,417209
Bihor,Păușa,417351
Bihor,Șauaieu,417352
Bihor,Șerghiș,417623
Bihor,Șilindru,417546
Bihor,Voivozi (Șimian),417547
Bihor,Șișterea,417168
Bihor,Tăutelec,417171
Bihor,Șumugiu,417279
Bihor,Șușturogi,417169
Bihor,Tarcea,417570
Bihor,Târgușor,417177
Bihor,Tămășeu,417056
Bihor,Tășad,417263
Bihor,Tilecuș,417589
Bihor,Uileacu de Munte,417172
Bihor,Vârciorog,417620
Bihor,Drăgești,417260
Bihor,Dicănești,417261
Bihor,Stracoș,417262
Bihor,Topești,417264
Bihor,Sâmbăta,417455
Bihor,Rogoz,417458
Bihor,Zăvoiu,417461
Bihor,Copăceni,417456
Bihor,Ogești,417457
Bihor,Rotărești,417459
Bihor,Băile 1 Mai,417496
Bihor,Betfia,417497
Bihor,Haieu,417501
Bihor,Rontău,417502
Bihor,Biharia,417050
Bihor,Cauaceu,417051
Bihor,Căpâlna,417130
Bihor,Ginta,417131
Bihor,Rohani,417132
Bihor,Săldăbagiu Mic,417133
Bihor,Ceica,417155
Bihor,Bucium,417156
Bihor,Dușești,417161
Bihor,Incești,417162
Bihor,Curtuișeni,417225
Bihor,Girișu de Criș,417270
Bihor,Tărian,417272
Bihor,Holod,417280
Bihor,Dumbrava,417281
Bihor,Lăzăreni,417305
Bihor,Bicăcel,417306
Bihor,Cărăndeni,417308
Bihor,Gepiș,417311
Bihor,Nojorid,417345
Bihor,Apateu,417346
Bihor,Chișirid,417347
Bihor,Sântandrei,417515
Bihor,Sălacea,417445
Bihor,Șimian,417545
Bihor,Albiș,417106
Bihor,Arpășel,417046
Bihor,Boianu Mare,417060
Bihor,Corboaia,417061
Bihor,Huta,417062
Bihor,Rugea,417064
Bihor,Boiu,417196
Bihor,Borumlaca,417536
Bihor,Vâlcelele,417541
Bihor,Buduslău,417105
Bihor,Călacea,417356
Bihor,Cărăsău,417201
Bihor,Cheșa,417202
Bihor,Cheț,415301
Bihor,Chiribiș,417582
Bihor,Poiana (Tăuteu),417584
Bihor,Chișlaz,417180
Bihor,Ciuhoi,417190
Bihor,Cenaloș,417191
Bihor,Ciumeghiu,417195
Bihor,Bogei,417581
Bihor,Ciutelec,417583
Bihor,Cociuba Mare,417200
Bihor,Abrămuț,417015
Bihor,Făncica,417017
Bihor,Fonău,417291
Bihor,Girișu Negru,417597
Bihor,Gurbediu,417598
Bihor,Hodișel,417357
Bihor,Homorog,417331
Bihor,Husasău de Tinca,417290
Bihor,Ianoșda,417332
Bihor,Ghenetea,415302
Bihor,Izvoarele,417626
Bihor,Marțihaz,417333
Bihor,Mădăras,417330
Bihor,Miersig,417292
Bihor,Mișca,417183
Bihor,Olcea,417355
Bihor,Oșand,417293
Bihor,Păgaia,417063
Bihor,Pădureni,417627
Bihor,Petid,417203
Bihor,Crestur,417016
Bihor,Petreu,417018
Bihor,Hăucești,417182
Bihor,Poclușa de Barcău,417184
Bihor,Sărsig,417186
Bihor,Sâniob,417192
Bihor,Sfârnaș,417193
Bihor,Sititelec,417294
Bihor,Talpoș,417047
Bihor,Tăuteu,417580
Bihor,Ucuriș,417358
Bihor,Viișoara,417625
Bihor,Reghea,417628
Bihor,Chiraleu,417181
Bihor,Sânlazăr,417187
Bihor,Abram,417005
Bihor,Cohani,417006
Bihor,Suiug,417013
Bihor,Avram Iancu,417035
Bihor,Ant,417036
Bihor,Balc,417040
Bihor,Almașu Mare,417041
Bihor,Săldăbagiu de Barcău,417044
Bihor,Batăr,417045
Bihor,Ghiorac,417197
Bihor,Sârbi,417520
Bihor,Tulca,417600
Bihor,Hidișelu de Jos,417276
Bihor,Sânmartin,417495
Bihor,Cordău,417499
Bihor,Băile Felix,417500
Bihor,Diosig,417235
Bihor,Ianca,417236
Bihor,Marghita,415300
Bihor,Husasău de Criș,417297
Bihor,Oșorhei,417360
Bihor,Fughiu,417364
Bihor,Popești,417390
Bihor,Bistra,417391
Bihor,Varviz,417394
Bihor,Vărzari,417396
Bihor,Salonta,415500
Bihor,Săcueni,417435
Bihor,Sălard,417450
Bihor,Suplacu de Barcău,417535
Bihor,Dolea,417537
Bihor,Foglaș,417538
Bihor,Valea Cerului,417539
Bihor,Tileagd,417585
Bihor,Călătani,417587
Bihor,Poșoloaca,417588
Bihor,Uileacu de Criș,417591
Bihor,Tinca,417595
Bihor,Belfir,417596
Bihor,Valea lui Mihai,415700
Bistrița-Năsăud,Agrieș,427331
Bistrița-Năsăud,Agrieșel,427332
Bistrița-Năsăud,Molișet,427337
Bistrița-Năsăud,Agrișu de Jos,427306
Bistrița-Năsăud,Agrișu de Sus,427307
Bistrița-Năsăud,Arcalia,427296
Bistrița-Năsăud,Sărățel,427301
Bistrița-Năsăud,Beudiu,427201
Bistrița-Năsăud,Vița,427207
Bistrița-Năsăud,Bidiu,427136
Bistrița-Năsăud,Enciu,427138
Bistrița-Năsăud,Bistrița Bârgăului,427005
Bistrița-Năsăud,Bistrița Bârgăului Fabrici,427006
Bistrița-Năsăud,Blăjenii de Jos,427321
Bistrița-Năsăud,Blăjenii de Sus,427322
Bistrița-Năsăud,Caila,427323
Bistrița-Năsăud,Bozieș,427047
Bistrița-Năsăud,Chețiu,427049
Bistrița-Năsăud,Braniștea,427010
Bistrița-Năsăud,Budacu de Jos,427015
Bistrița-Năsăud,Buduș,427016
Bistrița-Năsăud,Jelna,427017
Bistrița-Năsăud,Budacu de Sus,427036
Bistrița-Năsăud,Budești,427020
Bistrița-Năsăud,Cepari,427076
Bistrița-Năsăud,Tărpiu,427077
Bistrița-Năsăud,Chintelnic,427297
Bistrița-Năsăud,Podirei,427299
Bistrița-Năsăud,Chiraleș,427107
Bistrița-Năsăud,Șirioara,427312
Bistrița-Năsăud,Ciceu-Giurgești,427065
Bistrița-Năsăud,Dumbrăveni,427067
Bistrița-Năsăud,Cireșoaia,427011
Bistrița-Năsăud,Bretea,427308
Bistrița-Năsăud,Coasta,427309
Bistrița-Năsăud,Colibița,427007
Bistrița-Năsăud,Corvinești,427137
Bistrița-Năsăud,Cristeștii Ciceului,427366
Bistrița-Năsăud,Dipșa,427087
Bistrița-Năsăud,Dumbrăvița,427031
Bistrița-Năsăud,Păltineasa,427278
Bistrița-Năsăud,Dumitrița,427037
Bistrița-Năsăud,Ragla,427041
Bistrița-Năsăud,Fântânele,427139
Bistrița-Năsăud,Moruț,427141
Bistrița-Năsăud,Fântânița,427161
Bistrița-Năsăud,Visuia,427162
Bistrița-Năsăud,Galații Bistriței,427085
Bistrița-Năsăud,Albeștii Bistriței,427086
Bistrița-Năsăud,Herina,427088
Bistrița-Năsăud,Tonciu,427089
Bistrița-Năsăud,Hășmașu Ciceului,427367
Bistrița-Năsăud,Ilișua,427368
Bistrița-Năsăud,Josenii Bârgăului,427100
Bistrița-Năsăud,Strâmba,427103
Bistrița-Năsăud,Matei,427135
Bistrița-Năsăud,Măluț,427012
Bistrița-Năsăud,Miceștii de Câmpie,427160
Bistrița-Năsăud,Mijlocenii Bârgăului,427101
Bistrița-Năsăud,Mureșenii Bârgăului,427362
Bistrița-Năsăud,Negrilești,427068
Bistrița-Năsăud,Nușeni,427200
Bistrița-Năsăud,Feleac,427203
Bistrița-Năsăud,Ciosa,427361
Bistrița-Năsăud,Piatra Fântânele,427363
Bistrița-Năsăud,Rusu Bârgăului,427102
Bistrița-Năsăud,Dumbrava (Livezile),427123
Bistrița-Năsăud,Valea Poenii,427124
Bistrița-Năsăud,Dumbrava (Nușeni),427202
Bistrița-Năsăud,Malin,427204
Bistrița-Năsăud,Rusu de Sus,427206
Bistrița-Năsăud,Sângeorzu Nou,427108
Bistrița-Năsăud,Sâniacob,427109
Bistrița-Năsăud,Țigău,427111
Bistrița-Năsăud,Sărata,420002
Bistrița-Năsăud,Monariu,427018
Bistrița-Năsăud,Simionești,427019
Bistrița-Năsăud,Lunca,427316
Bistrița-Năsăud,Sebiș,427318
Bistrița-Năsăud,Silivașu de Câmpie,427270
Bistrița-Năsăud,Draga,427271
Bistrița-Năsăud,Fânațele Silivașului,427272
Bistrița-Năsăud,Porumbenii,427273
Bistrița-Năsăud,Spermezeu,427275
Bistrița-Năsăud,Sita,427279
Bistrița-Năsăud,Hălmăsău,427276
Bistrița-Năsăud,Lunca Borlesei,427277
Bistrița-Năsăud,Șesuri Spermezeu-Vale,427281
Bistrița-Năsăud,Șieu-Măgheruș,427295
Bistrița-Năsăud,Crainimăt,427298
Bistrița-Năsăud,Șieu-Odorhei,427305
Bistrița-Năsăud,Șieuț,427315
Bistrița-Năsăud,Ruștior,427317
Bistrița-Năsăud,Tiha Bârgăului,427360
Bistrița-Năsăud,Tureac,427364
Bistrița-Năsăud,Slătinița,420004
Bistrița-Năsăud,Unirea,420005
Bistrița-Năsăud,Uriu,427365
Bistrița-Năsăud,Viișoara,420006
Bistrița-Năsăud,Breaza,427066
Bistrița-Năsăud,Purcărete,427069
Bistrița-Năsăud,Budești-Fânațe,427021
Bistrița-Năsăud,Țagu,427022
Bistrița-Năsăud,Țăgșoru,427023
Bistrița-Năsăud,Căianu Mic,427025
Bistrița-Năsăud,Căianu Mare,427026
Bistrița-Năsăud,Chiochiș,427045
Bistrița-Năsăud,Apatiu,427046
Bistrița-Năsăud,Strugureni,427054
Bistrița-Năsăud,Dumitra,427075
Bistrița-Năsăud,Livezile,427120
Bistrița-Năsăud,Milaș,427165
Bistrița-Năsăud,După Deal,427167
Bistrița-Năsăud,Ghemeș,427168
Bistrița-Năsăud,Hirean,427169
Bistrița-Năsăud,Monor,427175
Bistrița-Năsăud,Gledin,427176
Bistrița-Năsăud,Cetate,427035
Bistrița-Năsăud,Petriș,427039
Bistrița-Năsăud,Satu Nou,427042
Bistrița-Năsăud,Sânmihaiu de Câmpie,427260
Bistrița-Năsăud,Șintereag,427320
Bistrița-Năsăud,Șintereag-Gară,427327
Bistrița-Năsăud,Târlișua,427330
Bistrița-Năsăud,Borleasa,427333
Bistrița-Năsăud,Răcăteșu,427339
Bistrița-Năsăud,Beclean,425100
Bistrița-Năsăud,Lechința,427105
Bistrița-Năsăud,Vermeș,427112
Bistrița-Năsăud,Prundu Bârgăului,427230
Bistrița-Năsăud,Susenii Bârgăului,427231
Bistrița-Năsăud,Petru Rareș,427215
Bistrița-Năsăud,Bața,427216
Bistrița-Năsăud,Ciceu-Mihăiești,427218
Bistrița-Năsăud,Reteag,427220
Bistrița-Năsăud,Șieu,427290
Bistrița-Năsăud,Ardan,427291
Bistrița-Năsăud,Posmuș,427292
Bistrița-Năsăud,Șoimuș,427293
Bistrița-Năsăud,Teaca,427345
Bistrița-Năsăud,Pinticu,427349
Bistrița-Năsăud,Urmeniș,427370
Bistrița-Năsăud,Câmp,427371
Bistrița-Năsăud,Fânațe,427374
Bistrița-Năsăud,Valea,427379
Bistrița-Năsăud,Valea Mare (Urmeniș),427381
Bistrița-Năsăud,Coșbuc,427070
Bistrița-Năsăud,Leșu,427115
Bistrița-Năsăud,Lunca Leșului,427116
Bistrița-Năsăud,Măgura Ilvei,427145
Bistrița-Năsăud,Mititei,427183
Bistrița-Năsăud,Nimigea de Sus,427187
Bistrița-Năsăud,Nepos,427081
Bistrița-Năsăud,Parva,427210
Bistrița-Năsăud,Poiana Ilvei,427147
Bistrița-Năsăud,Poienile Zagrei,427388
Bistrița-Năsăud,Rebra,427235
Bistrița-Năsăud,Romuli,427250
Bistrița-Năsăud,Dealu Ștefăniței,427251
Bistrița-Năsăud,Runcu Salvei,427256
Bistrița-Năsăud,Alunișul,427386
Bistrița-Năsăud,Suplai,427389
Bistrița-Năsăud,Chiuza,427060
Bistrița-Năsăud,Mireș,427061
Bistrița-Năsăud,Piatra,427062
Bistrița-Năsăud,Săsarm,427063
Bistrița-Năsăud,Perișor,427387
Bistrița-Năsăud,Feldru,427080
Bistrița-Năsăud,Ilva Mare,427090
Bistrița-Năsăud,Ivăneasa,427091
Bistrița-Năsăud,Lunca Ilvei,427125
Bistrița-Năsăud,Rebrișoara,427240
Bistrița-Năsăud,Poderei,427243
Bistrița-Năsăud,Salva,427255
Bistrița-Năsăud,Șanț,427285
Bistrița-Năsăud,Valea Mare (Șanț),427286
Bistrița-Năsăud,Zagra,427385
Bistrița-Năsăud,Ilva Mică,427095
Bistrița-Năsăud,Maieru,427130
Bistrița-Năsăud,Anieș,427131
Bistrița-Năsăud,Năsăud,425200
Bistrița-Năsăud,Lușca,425202
Bistrița-Năsăud,Nimigea,427180
Bistrița-Năsăud,Mintiu,427182
Bistrița-Năsăud,Mocod,427184
Bistrița-Năsăud,Tăure,427188
Bistrița-Năsăud,Nimigea de Jos,427190
Bistrița-Năsăud,Rodna,427245
Bistrița-Năsăud,Valea Vinului,427246
Bistrița-Năsăud,Sângeorz-Băi,425300
Bistrița-Năsăud,Cormaia,425301
Bistrița-Năsăud,Valea Borcutului,425302
Bistrița-Năsăud,Telciu,427355
Bistrița-Năsăud,Fiad,427356
Bistrița-Năsăud,Telcișor,427357
Cluj,Aiton,407025
Cluj,Bădeni,407431
Cluj,Băișoara,407065
Cluj,Săcel,407074
Cluj,Boian,407187
Cluj,Hodăi-Boian,407193
Cluj,Bolduț,407188
Cluj,Borzești,407317
Cluj,Buru,407318
Cluj,Cerc,407586
Cluj,Ciurila,407230
Cluj,Sălicea,407236
Cluj,Crăești,407456
Cluj,Deleni,407457
Cluj,Livada (Petreștii de Jos),407458
Cluj,Plaiuri,407462
Cluj,Filea de Jos,407231
Cluj,Filea de Sus,407232
Cluj,Fânațe,407192
Cluj,Iacobeni,407194
Cluj,Huci,407244
Cluj,Iuriu de Câmpie,407246
Cluj,Straja (Cojocna),407248
Cluj,Gligorești,407361
Cluj,Luncani,407362
Cluj,Frăsinet,407066
Cluj,Moara de Pădure,407067
Cluj,Muntele Filii,407072
Cluj,Muntele Săcelului,407073
Cluj,Muntele Băișorii,407068
Cluj,Muntele Bocului,407069
Cluj,Muntele Cacovei,407071
Cluj,Lungești,407322
Cluj,Ocolișel,407326
Cluj,Pădurenii (Tritenii de Jos),407553
Cluj,Petreștii de Jos,407455
Cluj,Petreștii de Mijloc,407459
Cluj,Petreștii de Sus,407461
Cluj,Plăiești,407433
Cluj,Stejeriș,407436
Cluj,Podeni,407434
Cluj,Soporu de Câmpie,407293
Cluj,Pădureni (Ciurila),407233
Cluj,Pruniș,407234
Cluj,Săliște,407237
Cluj,Șutu,407238
Cluj,Valea Florilor,407468
Cluj,Valea Ierii,407585
Cluj,Plopi,407587
Cluj,Ploscoș,407465
Cluj,Crairât,407466
Cluj,Lobodaș,407467
Cluj,Săndulești,407500
Cluj,Copăceni,407501
Cluj,Călărași,407130
Cluj,Călărași-Gară,407132
Cluj,Ceanu Mare,407185
Cluj,Frata,407285
Cluj,Berchieșu,407286
Cluj,Oaș,407287
Cluj,Olariu,407288
Cluj,Pădurea Iacobeni,407289
Cluj,Poiana Frății,407291
Cluj,Răzoare,407292
Cluj,Moldovenești,407430
Cluj,Pietroasa,407432
Cluj,Câmpia Turzii,405100
Cluj,Iara,407315
Cluj,Agriș,407316
Cluj,Cacova Ierii,407319
Cluj,Făgetu Ierii,407321
Cluj,Mașca,407323
Cluj,Măgura Ierii,407324
Cluj,Surduc,407327
Cluj,Valea Agrișului,407328
Cluj,Valea Vadului,407329
Cluj,Luna,407360
Cluj,Mihai Viteazu,407405
Cluj,Tritenii de Jos,407550
Cluj,Clapa,407551
Cluj,Colonia,407552
Cluj,Tritenii de Sus,407554
Cluj,Tritenii-Hotar,407556
Cluj,Tureni,407560
Cluj,Ceanu Mic,407561
Cluj,Comșești,407562
Cluj,Mărtinești,407563
Cluj,Viișoara,407590
Cluj,Urca,407591
Cluj,Aruncuta,407546
Cluj,Dâmburile,407547
Cluj,Așchileu,407045
Cluj,Așchileu Mare,407046
Cluj,Dorna,407049
Cluj,Fodora,407051
Cluj,Bărăi,407121
Cluj,Căianu-Vamă,407123
Cluj,Berindu,407531
Cluj,Topa Mică,407536
Cluj,Boju,407242
Cluj,Căianu,407120
Cluj,Căianu Mic,407122
Cluj,Văleni (Căianu),407126
Cluj,Cămărașu,407140
Cluj,Chinteni,407205
Cluj,Corpadea,407038
Cluj,Așchileu Mic,407047
Cluj,Cristorel,407048
Cluj,Boteni,407421
Cluj,Crișeni,407423
Cluj,Bălcești (Căpușu Mare),407147
Cluj,Dângău Mare,407149
Cluj,Dângău Mic,407151
Cluj,Deușu,407206
Cluj,Săliștea Veche,407212
Cluj,Vechea,407214
Cluj,Dumbrava,407152
Cluj,Păniceni,407153
Cluj,Feiurdeni,407207
Cluj,Gârbău,407295
Cluj,Gădălin,407351
Cluj,Vișea,407356
Cluj,Gheorghieni,407272
Cluj,Hășdate (Săvădisla),407507
Cluj,Lita,407508
Cluj,Liteni,407509
Cluj,Măcicașu,407208
Cluj,Sânmărtin (Chinteni),407213
Cluj,Mera,407057
Cluj,Rădaia,407059
Cluj,Someșu Rece,407312
Cluj,Muntele Rece,407367
Cluj,Bodrog,407036
Cluj,Pata,407041
Cluj,Pălatca,407450
Cluj,Petea,407453
Cluj,Rediu,407026
Cluj,Pădureni (Chinteni),407209
